borough,created_year,created_month_name,incident_zip,city_cleaned_group,city_or_zip_label,location_type_clean,sighting_count
BRONX,2010,Jun,10462,Bronx,10462,3+ Family Apt. Building,2
BRONX,2010,Jun,10462,Bronx,10462,3+ Family Mixed Use Building,1
BRONX,2010,Jun,10462,Bronx,10462,Other,1
BRONX,2010,Jun,10463,Bronx,10463,3+ Family Apt. Building,3
BRONX,2010,Jun,10465,Bronx,10465,1-2 Family Dwelling,4
BRONX,2010,Jun,10465,Bronx,10465,3+ Family Apt. Building,2
BRONX,2010,Jun,10465,Bronx,10465,Catch Basin/Sewer,1
BRONX,2010,Jun,10465,Bronx,10465,Construction Site,1
BRONX,2010,Jun,10465,Bronx,10465,Other,2
BRONX,2010,Jun,10465,Bronx,10465,Vacant Lot,1
BRONX,2010,Jun,10466,Bronx,10466,1-2 Family Dwelling,4
BRONX,2010,Jun,10466,Bronx,10466,Other,1
BRONX,2010,Jun,10467,Bronx,10467,1-2 Family Dwelling,5
BRONX,2010,Jun,10467,Bronx,10467,3+ Family Apt. Building,5
BRONX,2010,Jun,10467,Bronx,10467,3+ Family Mixed Use Building,1
BRONX,2010,Jun,10467,Bronx,10467,Catch Basin/Sewer,1
BRONX,2010,Jun,10467,Bronx,10467,Other,3
BRONX,2010,Jun,10468,Bronx,10468,1-2 Family Dwelling,2
BRONX,2010,Jun,10468,Bronx,10468,3+ Family Apt. Building,3
BRONX,2010,Jun,10468,Bronx,10468,3+ Family Mixed Use Building,2
BRONX,2010,Jun,10468,Bronx,10468,Public Stairs,1
BRONX,2010,Jun,10469,Bronx,10469,1-2 Family Dwelling,7
BRONX,2010,Jun,10469,Bronx,10469,3+ Family Apt. Building,1
BRONX,2010,Jun,10469,Bronx,10469,Other,1
BRONX,2010,Jun,10469,Bronx,10469,Vacant Building,1
BRONX,2010,Jun,10469,Bronx,10469,Vacant Lot,2
BRONX,2010,Jun,10471,Bronx,10471,1-2 Family Dwelling,1
BRONX,2010,Jun,10471,Bronx,10471,3+ Family Apt. Building,1
BRONX,2010,Jun,10471,Bronx,10471,Vacant Lot,1
BRONX,2010,Jun,10472,Bronx,10472,1-2 Family Dwelling,5
BRONX,2010,Jun,10472,Bronx,10472,3+ Family Apt. Building,5
BRONX,2010,Jun,10472,Bronx,10472,3+ Family Mixed Use Building,2
BRONX,2010,Jun,10472,Bronx,10472,Other,4
BRONX,2010,Jun,10472,Bronx,10472,Vacant Lot,1
BRONX,2010,Jun,10473,Bronx,10473,1-2 Family Dwelling,1
BRONX,2010,Jun,10473,Bronx,10473,Commercial Building,1
BRONX,2010,Jun,10473,Bronx,10473,Vacant Building,1
BRONX,2010,Jun,10473,Bronx,10473,Vacant Lot,1
BRONX,2010,Jun,10475,Bronx,10475,Other,1
BRONX,2010,Jun,10475,Bronx,10475,School/Pre-School,1
BRONX,2010,Jun,10475,Bronx,10475,Vacant Building,1
BRONX,2010,Jul,10451,Bronx,10451,1-2 Family Mixed Use Building,1
BRONX,2010,Jul,10451,Bronx,10451,3+ Family Apt. Building,5
BRONX,2010,Jul,10451,Bronx,10451,3+ Family Mixed Use Building,2
BRONX,2010,Jul,10451,Bronx,10451,Commercial Building,4
BRONX,2010,Jul,10451,Bronx,10451,Vacant Lot,3
BRONX,2010,Jul,10452,Bronx,10452,3+ Family Apt. Building,6
BRONX,2010,Jul,10452,Bronx,10452,Commercial Building,1
BRONX,2010,Jul,10452,Bronx,10452,Other,1
BRONX,2010,Jul,10452,Bronx,10452,Parking Lot/Garage,1
BRONX,2010,Jul,10452,Bronx,10452,Vacant Lot,1
BRONX,2010,Jul,10453,Bronx,10453,3+ Family Apt. Building,1
BRONX,2010,Jul,10453,Bronx,10453,3+ Family Mixed Use Building,3
BRONX,2010,Jul,10453,Bronx,10453,Commercial Building,1
BRONX,2010,Jul,10453,Bronx,10453,Other,3
BRONX,2010,Jul,10453,Bronx,10453,Vacant Lot,1
BRONX,2010,Jul,10454,Bronx,10454,3+ Family Apt. Building,2
BRONX,2010,Jul,10454,Bronx,10454,3+ Family Mixed Use Building,1
BRONX,2010,Jul,10454,Bronx,10454,Commercial Building,1
BRONX,2010,Jul,10454,Bronx,10454,Vacant Lot,1
BRONX,2010,Jul,10455,Bronx,10455,1-2 Family Dwelling,1
BRONX,2010,Jul,10455,Bronx,10455,1-2 Family Mixed Use Building,1
BRONX,2010,Jul,10455,Bronx,10455,3+ Family Apt. Building,3
BRONX,2010,Jul,10455,Bronx,10455,Commercial Building,1
BRONX,2010,Jul,10455,Bronx,10455,Vacant Building,1
BRONX,2010,Jul,10455,Bronx,10455,Vacant Lot,1
BRONX,2010,Jul,10456,Bronx,10456,1-2 Family Dwelling,3
BRONX,2010,Jul,10456,Bronx,10456,3+ Family Apt. Building,5
BRONX,2010,Jul,10456,Bronx,10456,3+ Family Mixed Use Building,2
BRONX,2010,Jul,10456,Bronx,10456,Commercial Building,1
BRONX,2010,Jul,10456,Bronx,10456,Construction Site,1
BRONX,2010,Jul,10456,Bronx,10456,Other,1
BRONX,2010,Jul,10457,Bronx,10457,1-2 Family Dwelling,1
BRONX,2010,Jul,10457,Bronx,10457,3+ Family Apt. Building,17
BRONX,2010,Jul,10457,Bronx,10457,3+ Family Mixed Use Building,2
BRONX,2010,Jul,10457,Bronx,10457,Other,1
BRONX,2010,Jul,10457,Bronx,10457,Parking Lot/Garage,1
BRONX,2010,Jul,10457,Bronx,10457,Vacant Lot,2
BRONX,2010,Jul,10458,Bronx,10458,1-2 Family Dwelling,6
BRONX,2010,Jul,10458,Bronx,10458,3+ Family Apt. Building,16
BRONX,2010,Jul,10458,Bronx,10458,3+ Family Mixed Use Building,2
BRONX,2010,Jul,10458,Bronx,10458,Construction Site,1
BRONX,2010,Jul,10458,Bronx,10458,Government Building,1
BRONX,2010,Jul,10458,Bronx,10458,Other,2
BRONX,2010,Jul,10458,Bronx,10458,Vacant Building,1
BRONX,2010,Jul,10458,Bronx,10458,Vacant Lot,1
BRONX,2010,Jul,10459,Bronx,10459,1-2 Family Mixed Use Building,1
BRONX,2010,Jul,10459,Bronx,10459,3+ Family Apt. Building,4
BRONX,2010,Jul,10459,Bronx,10459,3+ Family Mixed Use Building,1
BRONX,2010,Jul,10459,Bronx,10459,Commercial Building,3
BRONX,2010,Jul,10460,Bronx,10460,1-2 Family Dwelling,3
BRONX,2010,Jul,10460,Bronx,10460,3+ Family Apt. Building,7
BRONX,2010,Jul,10460,Bronx,10460,3+ Family Mixed Use Building,1
BRONX,2010,Jul,10460,Bronx,10460,Catch Basin/Sewer,1
BRONX,2010,Jul,10460,Bronx,10460,Parking Lot/Garage,1
BRONX,2010,Jul,10461,Bronx,10461,Hospital,1
BRONX,2010,Jul,10461,Bronx,10461,Vacant Lot,1
BRONX,2010,Jul,10462,Bronx,10462,1-2 Family Dwelling,2
BRONX,2010,Jul,10463,Bronx,10463,3+ Family Apt. Building,2
BRONX,2010,Jul,10463,Bronx,10463,Other,1
BRONX,2010,Jul,10465,Bronx,10465,1-2 Family Dwelling,1
BRONX,2010,Jul,10465,Bronx,10465,3+ Family Apt. Building,1
BRONX,2010,Jul,10465,Bronx,10465,Other,1
BRONX,2010,Jul,10465,Bronx,10465,Vacant Building,1
BRONX,2010,Jul,10466,Bronx,10466,1-2 Family Dwelling,3
BRONX,2010,Jul,10466,Bronx,10466,3+ Family Apt. Building,1
BRONX,2010,Jul,10467,Bronx,10467,1-2 Family Dwelling,12
BRONX,2010,Jul,10467,Bronx,10467,3+ Family Apt. Building,5
BRONX,2010,Jul,10467,Bronx,10467,3+ Family Mixed Use Building,1
BRONX,2010,Jul,10467,Bronx,10467,Commercial Building,1
BRONX,2010,Jul,10467,Bronx,10467,Other,5
BRONX,2010,Jul,10467,Bronx,10467,Vacant Building,1
BRONX,2010,Jul,10468,Bronx,10468,1-2 Family Dwelling,1
BRONX,2010,Jul,10468,Bronx,10468,3+ Family Apt. Building,7
BRONX,2010,Jul,10468,Bronx,10468,3+ Family Mixed Use Building,2
BRONX,2010,Jul,10468,Bronx,10468,Commercial Building,1
BRONX,2010,Jul,10468,Bronx,10468,Other,3
BRONX,2010,Jul,10469,Bronx,10469,1-2 Family Dwelling,2
BRONX,2010,Jul,10469,Bronx,10469,3+ Family Apt. Building,1
BRONX,2010,Jul,10469,Bronx,10469,3+ Family Mixed Use Building,1
BRONX,2010,Jul,10469,Bronx,10469,Vacant Lot,1
BRONX,2010,Jul,10472,Bronx,10472,1-2 Family Dwelling,5
BRONX,2010,Jul,10472,Bronx,10472,3+ Family Apt. Building,3
BRONX,2010,Jul,10472,Bronx,10472,3+ Family Mixed Use Building,2
BRONX,2010,Jul,10472,Bronx,10472,Other,2
BRONX,2010,Jul,10472,Bronx,10472,Vacant Lot,3
BRONX,2010,Jul,10473,Bronx,10473,1-2 Family Dwelling,1
BRONX,2010,Jul,10474,Bronx,10474,3+ Family Apt. Building,2
BRONX,2010,Jul,10474,Bronx,10474,Vacant Lot,1
BRONX,2010,Aug,10451,Bronx,10451,1-2 Family Dwelling,1
BRONX,2010,Aug,10451,Bronx,10451,3+ Family Apt. Building,4
BRONX,2010,Aug,10451,Bronx,10451,3+ Family Mixed Use Building,2
BRONX,2010,Aug,10451,Bronx,10451,Other,1
BRONX,2010,Aug,10451,Bronx,10451,Vacant Lot,2
BRONX,2010,Aug,10452,Bronx,10452,3+ Family Apt. Building,6
BRONX,2010,Aug,10452,Bronx,10452,Commercial Building,1
BRONX,2010,Aug,10452,Bronx,10452,Other,2
BRONX,2010,Aug,10453,Bronx,10453,3+ Family Apt. Building,12
BRONX,2010,Aug,10453,Bronx,10453,3+ Family Mixed Use Building,4
BRONX,2010,Aug,10453,Bronx,10453,Other,1
BRONX,2010,Aug,10454,Bronx,10454,3+ Family Apt. Building,5
BRONX,2010,Aug,10454,Bronx,10454,Other,1
BRONX,2010,Aug,10454,Bronx,10454,Vacant Building,1
BRONX,2010,Aug,10454,Bronx,10454,Vacant Lot,1
BRONX,2010,Aug,10455,Bronx,10455,1-2 Family Dwelling,1
BRONX,2010,Aug,10455,Bronx,10455,3+ Family Apt. Building,3
BRONX,2010,Aug,10455,Bronx,10455,3+ Family Mixed Use Building,3
BRONX,2010,Aug,10455,Bronx,10455,Commercial Building,1
BRONX,2010,Aug,10455,Bronx,10455,Vacant Lot,1
BRONX,2010,Aug,10456,Bronx,10456,1-2 Family Dwelling,2
BRONX,2010,Aug,10456,Bronx,10456,3+ Family Apt. Building,7
BRONX,2010,Aug,10456,Bronx,10456,3+ Family Mixed Use Building,3
BRONX,2010,Aug,10457,Bronx,10457,1-2 Family Dwelling,1
BRONX,2010,Aug,10457,Bronx,10457,3+ Family Apt. Building,9
BRONX,2010,Aug,10457,Bronx,10457,3+ Family Mixed Use Building,2
BRONX,2010,Aug,10457,Bronx,10457,Other,3
BRONX,2010,Aug,10457,Bronx,10457,Vacant Lot,1
BRONX,2010,Aug,10458,Bronx,10458,1-2 Family Dwelling,4
BRONX,2010,Aug,10458,Bronx,10458,3+ Family Apt. Building,10
BRONX,2010,Aug,10458,Bronx,10458,3+ Family Mixed Use Building,1
BRONX,2010,Aug,10458,Bronx,10458,Commercial Building,1
BRONX,2010,Aug,10458,Bronx,10458,Other,3
BRONX,2010,Aug,10458,Bronx,10458,Parking Lot/Garage,1
BRONX,2010,Aug,10458,Bronx,10458,Vacant Building,1
BRONX,2010,Aug,10459,Bronx,10459,1-2 Family Dwelling,1
BRONX,2010,Aug,10459,Bronx,10459,1-2 Family Mixed Use Building,1
BRONX,2010,Aug,10459,Bronx,10459,3+ Family Apt. Building,5
BRONX,2010,Aug,10459,Bronx,10459,3+ Family Mixed Use Building,2
BRONX,2010,Aug,10459,Bronx,10459,Vacant Building,1
BRONX,2010,Aug,10460,Bronx,10460,1-2 Family Dwelling,1
BRONX,2010,Aug,10460,Bronx,10460,3+ Family Apt. Building,3
BRONX,2010,Aug,10460,Bronx,10460,Vacant Lot,1
BRONX,2010,Aug,10462,Bronx,10462,1-2 Family Dwelling,2
BRONX,2010,Aug,10462,Bronx,10462,3+ Family Apt. Building,2
BRONX,2010,Aug,10462,Bronx,10462,3+ Family Mixed Use Building,1
BRONX,2010,Aug,10463,Bronx,10463,1-2 Family Dwelling,2
BRONX,2010,Aug,10463,Bronx,10463,3+ Family Mixed Use Building,2
BRONX,2010,Aug,10464,Bronx,10464,Other,1
BRONX,2010,Aug,10465,Bronx,10465,1-2 Family Dwelling,7
BRONX,2010,Aug,10465,Bronx,10465,Catch Basin/Sewer,1
BRONX,2010,Aug,10466,Bronx,10466,1-2 Family Dwelling,3
BRONX,2010,Aug,10466,Bronx,10466,3+ Family Apt. Building,1
BRONX,2010,Aug,10466,Bronx,10466,Single Room Occupancy (SRO),1
BRONX,2010,Aug,10467,Bronx,10467,1-2 Family Dwelling,1
BRONX,2010,Aug,10467,Bronx,10467,3+ Family Apt. Building,11
BRONX,2010,Aug,10467,Bronx,10467,3+ Family Mixed Use Building,2
BRONX,2010,Aug,10467,Bronx,10467,Other,2
BRONX,2010,Aug,10467,Bronx,10467,Vacant Building,1
BRONX,2010,Aug,10468,Bronx,10468,1-2 Family Mixed Use Building,1
BRONX,2010,Aug,10468,Bronx,10468,3+ Family Apt. Building,9
BRONX,2010,Aug,10468,Bronx,10468,3+ Family Mixed Use Building,3
BRONX,2010,Aug,10468,Bronx,10468,Catch Basin/Sewer,1
BRONX,2010,Aug,10468,Bronx,10468,Other,2
BRONX,2010,Aug,10469,Bronx,10469,1-2 Family Dwelling,4
BRONX,2010,Aug,10469,Bronx,10469,1-2 Family Mixed Use Building,1
BRONX,2010,Aug,10469,Bronx,10469,3+ Family Apt. Building,1
BRONX,2010,Aug,10469,Bronx,10469,Vacant Building,1
BRONX,2010,Aug,10470,Bronx,10470,3+ Family Apt. Building,1
BRONX,2010,Aug,10471,Bronx,10471,1-2 Family Dwelling,1
BRONX,2010,Aug,10471,Bronx,10471,3+ Family Mixed Use Building,1
BRONX,2010,Aug,10472,Bronx,10472,1-2 Family Dwelling,6
BRONX,2010,Aug,10472,Bronx,10472,3+ Family Apt. Building,4
BRONX,2010,Aug,10472,Bronx,10472,Day Care/Nursery,1
BRONX,2010,Aug,10472,Bronx,10472,Other,1
BRONX,2010,Aug,10472,Bronx,10472,Vacant Lot,2
BRONX,2010,Aug,10473,Bronx,10473,1-2 Family Dwelling,4
BRONX,2010,Aug,10473,Bronx,10473,3+ Family Apt. Building,1
BRONX,2010,Aug,10473,Bronx,10473,3+ Family Mixed Use Building,1
BRONX,2010,Aug,10473,Bronx,10473,Vacant Lot,1
BRONX,2010,Aug,10474,Bronx,10474,3+ Family Apt. Building,1
BRONX,2010,Aug,10475,Bronx,10475,3+ Family Apt. Building,1
BRONX,2010,Sep,,,,Other,1
BRONX,2010,Sep,10451,Bronx,10451,1-2 Family Dwelling,3
BRONX,2010,Sep,10451,Bronx,10451,3+ Family Apt. Building,3
BRONX,2010,Sep,10451,Bronx,10451,Day Care/Nursery,1
BRONX,2010,Sep,10452,Bronx,10452,1-2 Family Dwelling,2
BRONX,2010,Sep,10452,Bronx,10452,3+ Family Apt. Building,12
BRONX,2010,Sep,10452,Bronx,10452,3+ Family Mixed Use Building,4
BRONX,2010,Sep,10452,Bronx,10452,Construction Site,1
BRONX,2010,Sep,10452,Bronx,10452,Other,1
BRONX,2010,Sep,10453,Bronx,10453,1-2 Family Dwelling,1
BRONX,2010,Sep,10453,Bronx,10453,3+ Family Apt. Building,2
BRONX,2010,Sep,10454,Bronx,10454,1-2 Family Dwelling,1
BRONX,2010,Sep,10454,Bronx,10454,3+ Family Apt. Building,3
BRONX,2010,Sep,10454,Bronx,10454,Parking Lot/Garage,1
BRONX,2010,Sep,10455,Bronx,10455,3+ Family Apt. Building,3
BRONX,2010,Sep,10455,Bronx,10455,3+ Family Mixed Use Building,1
BRONX,2010,Sep,10456,Bronx,10456,1-2 Family Dwelling,1
BRONX,2010,Sep,10456,Bronx,10456,3+ Family Apt. Building,10
BRONX,2010,Sep,10456,Bronx,10456,3+ Family Mixed Use Building,3
BRONX,2010,Sep,10456,Bronx,10456,Other,1
BRONX,2010,Sep,10456,Bronx,10456,Parking Lot/Garage,1
BRONX,2010,Sep,10456,Bronx,10456,Vacant Building,1
BRONX,2010,Sep,10457,Bronx,10457,1-2 Family Dwelling,2
BRONX,2010,Sep,10457,Bronx,10457,3+ Family Apt. Building,7
BRONX,2010,Sep,10457,Bronx,10457,3+ Family Mixed Use Building,3
BRONX,2010,Sep,10457,Bronx,10457,Other,1
BRONX,2010,Sep,10457,Bronx,10457,Vacant Lot,1
BRONX,2010,Sep,10458,Bronx,10458,1-2 Family Mixed Use Building,1
BRONX,2010,Sep,10458,Bronx,10458,3+ Family Apt. Building,3
BRONX,2010,Sep,10458,Bronx,10458,3+ Family Mixed Use Building,1
BRONX,2010,Sep,10458,Bronx,10458,Commercial Building,1
BRONX,2010,Sep,10458,Bronx,10458,Vacant Lot,1
BRONX,2010,Sep,10459,Bronx,10459,1-2 Family Dwelling,2
BRONX,2010,Sep,10459,Bronx,10459,3+ Family Apt. Building,6
BRONX,2010,Sep,10459,Bronx,10459,Commercial Building,1
BRONX,2010,Sep,10460,Bronx,10460,1-2 Family Dwelling,1
BRONX,2010,Sep,10460,Bronx,10460,3+ Family Apt. Building,2
BRONX,2010,Sep,10460,Bronx,10460,3+ Family Mixed Use Building,1
BRONX,2010,Sep,10460,Bronx,10460,Other,1
BRONX,2010,Sep,10460,Bronx,10460,Vacant Lot,1
BRONX,2010,Sep,10461,Bronx,10461,3+ Family Mixed Use Building,1
BRONX,2010,Sep,10461,Bronx,10461,Commercial Building,1
BRONX,2010,Sep,10462,Bronx,10462,3+ Family Apt. Building,4
BRONX,2010,Sep,10462,Bronx,10462,3+ Family Mixed Use Building,2
BRONX,2010,Sep,10462,Bronx,10462,Construction Site,1
BRONX,2010,Sep,10462,Bronx,10462,Other,1
BRONX,2010,Sep,10462,Bronx,10462,Vacant Building,1
BRONX,2010,Sep,10463,Bronx,10463,3+ Family Mixed Use Building,1
BRONX,2010,Sep,10463,Bronx,10463,Other,1
BRONX,2010,Sep,10463,Bronx,10463,Vacant Lot,1
BRONX,2010,Sep,10465,Bronx,10465,1-2 Family Dwelling,2
BRONX,2010,Sep,10465,Bronx,10465,Catch Basin/Sewer,3
BRONX,2010,Sep,10465,Bronx,10465,Other,1
BRONX,2010,Sep,10465,Bronx,10465,Vacant Lot,2
BRONX,2010,Sep,10466,Bronx,10466,1-2 Family Dwelling,2
BRONX,2010,Sep,10466,Bronx,10466,3+ Family Apt. Building,6
BRONX,2010,Sep,10467,Bronx,10467,1-2 Family Dwelling,5
BRONX,2010,Sep,10467,Bronx,10467,3+ Family Apt. Building,4
BRONX,2010,Sep,10467,Bronx,10467,3+ Family Mixed Use Building,1
BRONX,2010,Sep,10467,Bronx,10467,Catch Basin/Sewer,1
BRONX,2010,Sep,10467,Bronx,10467,Commercial Building,3
BRONX,2010,Sep,10467,Bronx,10467,Other,1
BRONX,2010,Sep,10467,Bronx,10467,Vacant Lot,2
BRONX,2010,Sep,10468,Bronx,10468,1-2 Family Dwelling,1
BRONX,2010,Sep,10468,Bronx,10468,3+ Family Apt. Building,21
BRONX,2010,Sep,10468,Bronx,10468,3+ Family Mixed Use Building,3
BRONX,2010,Sep,10468,Bronx,10468,Other,2
BRONX,2010,Sep,10468,Bronx,10468,Vacant Lot,1
BRONX,2010,Sep,10469,Bronx,10469,1-2 Family Dwelling,3
BRONX,2010,Sep,10469,Bronx,10469,3+ Family Apt. Building,1
BRONX,2010,Sep,10469,Bronx,10469,Commercial Building,1
BRONX,2010,Sep,10469,Bronx,10469,Vacant Building,1
BRONX,2010,Sep,10472,Bronx,10472,1-2 Family Dwelling,3
BRONX,2010,Sep,10472,Bronx,10472,3+ Family Apt. Building,5
BRONX,2010,Sep,10472,Bronx,10472,Other,1
BRONX,2010,Sep,10472,Bronx,10472,Vacant Building,1
BRONX,2010,Sep,10472,Bronx,10472,Vacant Lot,1
BRONX,2010,Sep,10473,Bronx,10473,3+ Family Apt. Building,1
BRONX,2010,Sep,10474,Bronx,10474,3+ Family Apt. Building,2
BRONX,2010,Oct,10451,Bronx,10451,3+ Family Apt. Building,3
BRONX,2010,Oct,10452,Bronx,10452,3+ Family Apt. Building,9
BRONX,2010,Oct,10452,Bronx,10452,3+ Family Mixed Use Building,2
BRONX,2010,Oct,10453,Bronx,10453,1-2 Family Dwelling,1
BRONX,2010,Oct,10453,Bronx,10453,3+ Family Apt. Building,7
BRONX,2010,Oct,10453,Bronx,10453,3+ Family Mixed Use Building,2
BRONX,2010,Oct,10453,Bronx,10453,Vacant Lot,1
BRONX,2010,Oct,10454,Bronx,10454,1-2 Family Dwelling,1
BRONX,2010,Oct,10454,Bronx,10454,3+ Family Apt. Building,3
BRONX,2010,Oct,10455,Bronx,10455,1-2 Family Dwelling,1
BRONX,2010,Oct,10455,Bronx,10455,3+ Family Apt. Building,7
BRONX,2010,Oct,10455,Bronx,10455,3+ Family Mixed Use Building,3
BRONX,2010,Oct,10455,Bronx,10455,Other,2
BRONX,2010,Oct,10456,Bronx,10456,1-2 Family Dwelling,1
BRONX,2010,Oct,10456,Bronx,10456,3+ Family Apt. Building,10
BRONX,2010,Oct,10456,Bronx,10456,3+ Family Mixed Use Building,2
BRONX,2010,Oct,10456,Bronx,10456,Other,1
BRONX,2010,Oct,10457,Bronx,10457,1-2 Family Dwelling,1
BRONX,2010,Oct,10457,Bronx,10457,3+ Family Apt. Building,9
BRONX,2010,Oct,10457,Bronx,10457,3+ Family Mixed Use Building,2
BRONX,2010,Oct,10457,Bronx,10457,Other,2
BRONX,2010,Oct,10457,Bronx,10457,Vacant Building,1
BRONX,2010,Oct,10458,Bronx,10458,1-2 Family Dwelling,4
BRONX,2010,Oct,10458,Bronx,10458,3+ Family Apt. Building,13
BRONX,2010,Oct,10458,Bronx,10458,Commercial Building,2
BRONX,2010,Oct,10458,Bronx,10458,Other,1
BRONX,2010,Oct,10459,Bronx,10459,1-2 Family Dwelling,1
BRONX,2010,Oct,10459,Bronx,10459,3+ Family Apt. Building,8
BRONX,2010,Oct,10459,Bronx,10459,Commercial Building,2
BRONX,2010,Oct,10459,Bronx,10459,Other,2
BRONX,2010,Oct,10459,Bronx,10459,Single Room Occupancy (SRO),1
BRONX,2010,Oct,10459,Bronx,10459,Vacant Lot,1
BRONX,2010,Oct,10460,Bronx,10460,3+ Family Apt. Building,5
BRONX,2010,Oct,10460,Bronx,10460,Vacant Lot,1
BRONX,2010,Oct,10461,Bronx,10461,3+ Family Mixed Use Building,1
BRONX,2010,Oct,10461,Bronx,10461,Catch Basin/Sewer,1
BRONX,2010,Oct,10462,Bronx,10462,1-2 Family Dwelling,1
BRONX,2010,Oct,10462,Bronx,10462,3+ Family Apt. Building,1
BRONX,2010,Oct,10462,Bronx,10462,3+ Family Mixed Use Building,1
BRONX,2010,Oct,10463,Bronx,10463,3+ Family Apt. Building,3
BRONX,2010,Oct,10465,Bronx,10465,1-2 Family Dwelling,3
BRONX,2010,Oct,10465,Bronx,10465,Other,2
BRONX,2010,Oct,10466,Bronx,10466,1-2 Family Dwelling,1
BRONX,2010,Oct,10466,Bronx,10466,3+ Family Apt. Building,2
BRONX,2010,Oct,10467,Bronx,10467,1-2 Family Dwelling,2
BRONX,2010,Oct,10467,Bronx,10467,3+ Family Apt. Building,9
BRONX,2010,Oct,10467,Bronx,10467,Other,1
BRONX,2010,Oct,10468,Bronx,10468,1-2 Family Dwelling,2
BRONX,2010,Oct,10468,Bronx,10468,3+ Family Apt. Building,9
BRONX,2010,Oct,10468,Bronx,10468,3+ Family Mixed Use Building,2
BRONX,2010,Oct,10468,Bronx,10468,Commercial Building,1
BRONX,2010,Oct,10468,Bronx,10468,Parking Lot/Garage,1
BRONX,2010,Oct,10469,Bronx,10469,1-2 Family Dwelling,2
BRONX,2010,Oct,10469,Bronx,10469,Vacant Lot,1
BRONX,2010,Oct,10470,Bronx,10470,1-2 Family Dwelling,1
BRONX,2010,Oct,10471,Bronx,10471,3+ Family Apt. Building,1
BRONX,2010,Oct,10471,Bronx,10471,3+ Family Mixed Use Building,1
BRONX,2010,Oct,10471,Bronx,10471,Commercial Building,1
BRONX,2010,Oct,10472,Bronx,10472,1-2 Family Dwelling,1
BRONX,2010,Oct,10472,Bronx,10472,3+ Family Apt. Building,3
BRONX,2010,Oct,10472,Bronx,10472,Vacant Lot,2
BRONX,2010,Oct,10473,Bronx,10473,3+ Family Apt. Building,1
BRONX,2010,Oct,10473,Bronx,10473,Other,1
BRONX,2010,Oct,10473,Bronx,10473,Vacant Lot,1
BRONX,2010,Oct,10475,Bronx,10475,3+ Family Apt. Building,1
BRONX,2010,Nov,10451,Bronx,10451,3+ Family Apt. Building,7
BRONX,2010,Nov,10451,Bronx,10451,3+ Family Mixed Use Building,2
BRONX,2010,Nov,10451,Bronx,10451,Commercial Building,1
BRONX,2010,Nov,10451,Bronx,10451,Vacant Lot,2
BRONX,2010,Nov,10452,Bronx,10452,3+ Family Apt. Building,3
BRONX,2010,Nov,10452,Bronx,10452,3+ Family Mixed Use Building,1
BRONX,2010,Nov,10452,Bronx,10452,Commercial Building,1
BRONX,2010,Nov,10452,Bronx,10452,Vacant Lot,1
BRONX,2010,Nov,10453,Bronx,10453,1-2 Family Dwelling,2
BRONX,2010,Nov,10453,Bronx,10453,3+ Family Apt. Building,11
BRONX,2010,Nov,10453,Bronx,10453,Other,2
BRONX,2010,Nov,10453,Bronx,10453,Public Garden,1
BRONX,2010,Nov,10453,Bronx,10453,Public Stairs,1
BRONX,2010,Nov,10454,Bronx,10454,1-2 Family Mixed Use Building,1
BRONX,2010,Nov,10454,Bronx,10454,3+ Family Apt. Building,2
BRONX,2010,Nov,10454,Bronx,10454,Commercial Building,1
BRONX,2010,Nov,10455,Bronx,10455,1-2 Family Dwelling,2
BRONX,2010,Nov,10455,Bronx,10455,3+ Family Apt. Building,3
BRONX,2010,Nov,10455,Bronx,10455,3+ Family Mixed Use Building,2
BRONX,2010,Nov,10455,Bronx,10455,Commercial Building,1
BRONX,2010,Nov,10456,Bronx,10456,3+ Family Apt. Building,2
BRONX,2010,Nov,10456,Bronx,10456,3+ Family Mixed Use Building,1
BRONX,2010,Nov,10456,Bronx,10456,Vacant Lot,1
BRONX,2010,Nov,10457,Bronx,10457,1-2 Family Dwelling,2
BRONX,2010,Nov,10457,Bronx,10457,3+ Family Apt. Building,5
BRONX,2010,Nov,10457,Bronx,10457,3+ Family Mixed Use Building,2
BRONX,2010,Nov,10457,Bronx,10457,Other,1
BRONX,2010,Nov,10458,Bronx,10458,1-2 Family Dwelling,1
BRONX,2010,Nov,10458,Bronx,10458,3+ Family Apt. Building,9
BRONX,2010,Nov,10458,Bronx,10458,3+ Family Mixed Use Building,2
BRONX,2010,Nov,10458,Bronx,10458,Commercial Building,1
BRONX,2010,Nov,10458,Bronx,10458,Other,3
BRONX,2010,Nov,10459,Bronx,10459,1-2 Family Dwelling,1
BRONX,2010,Nov,10459,Bronx,10459,3+ Family Apt. Building,3
BRONX,2010,Nov,10459,Bronx,10459,3+ Family Mixed Use Building,1
BRONX,2010,Nov,10459,Bronx,10459,Catch Basin/Sewer,1
BRONX,2010,Nov,10459,Bronx,10459,Commercial Building,1
BRONX,2010,Nov,10459,Bronx,10459,Vacant Lot,1
BRONX,2010,Nov,10460,Bronx,10460,3+ Family Apt. Building,4
BRONX,2010,Nov,10460,Bronx,10460,3+ Family Mixed Use Building,1
BRONX,2010,Nov,10461,Bronx,10461,1-2 Family Dwelling,2
BRONX,2010,Nov,10461,Bronx,10461,3+ Family Mixed Use Building,1
